6f3ab5b9a76c7bd1	Abstrakt Marketing Group LLC	Jr. Mechanical/HVAC Draftsperson	South Amboy, NJ 08879	ME	ENTRY_LEVEL	$60,000 - $85,000 a year
e96e08a453618dfd	Mizuho OSI	Principal Mechanical Engineer	Union City, CA 94587	ME	ENTRY_LEVEL	$107,000 - $193,000 a year
47ab5dd0b6c9aab3	T.O. Plastics, Inc	Manufacturing Engineer (Plastics)	Clearwater, MN 55320	ME	ENTRY_LEVEL	Estimated $71.4K - $90.4K a year
041722ac2e8e3995	Loren Cook Company	Mechanical CAD Technician / Graphic Designer	Springfield, MO 65803 (Parkwood area)	ME	ENTRY_LEVEL	Estimated $38.5K - $48.8K a year
a888dd34d9f28b68	Vertiv Group Corp	ERS Traveling NETA Supervising Engineer - Tiger Team	Hermiston, OR	ME	ENTRY_LEVEL	$40 - $65 an hour
c3c2cbb82f08818f	The Bachrach Group	Welding Engineer	Youngstown, OH 44515	ME	ENTRY_LEVEL	$75,000 - $85,000 a year
906a7bfa90d9a3e1	Tenneco	Performance Solutions Engineering Co-Op Summer 2024	Monroe, MI 48161	ME	ENTRY_LEVEL	Estimated $45.2K - $57.2K a year
8b220ed5f50f0818	BOEING	Associate Survivability Reliability and Maintainability Engineer	Berkeley, MO	ME	ENTRY_LEVEL	$81,600 - $110,400 a year
ed0d9b0b413c8dfe	Nestlé Nutrition R&D	January 2024 Nestlé R&D Process Engineering Co-Op	Fremont, MI	ME	ENTRY_LEVEL	Estimated $51.7K - $65.5K a year
9bc1717afb748153	BWX Technologies	Weld Engineer	Euclid, OH	ME	ENTRY_LEVEL	Estimated $73.4K - $92.9K a year
8ccf18d6e6b69368	Alten Technology USA	Design Release Engineer - Chassis Structures (Automotive)	Auburn Hills, MI	ME	ENTRY_LEVEL	Estimated $71.6K - $90.7K a year
2783280f5ee51b3f	Precision Castparts Corporation	Mechanical Engineer	Ravenswood, WV	ME	ENTRY_LEVEL	$77,000 - $96,000 a year
9ade420f8ef23447	Textron Aviation	Spring Co-Op - Mass Properties Engineer	Wichita, KS	ME	ENTRY_LEVEL	NA
88a7f18a918d642b	MacDonald-Miller Facility Solutions	Project Engineer	Kennewick, WA	ME	ENTRY_LEVEL	$62,000 - $85,000 a year
b6b0b500f8f397bc	Rich Products Corporation	R&D Engineering Co-op	Buffalo, NY 14213 (Grant Ferry area)	ME	ENTRY_LEVEL	$25 an hour
b15257ebb1711456	Cimarron Software	Mechanical Engineer	Richland, WA 99354	ME	ENTRY_LEVEL	Estimated $118K - $149K a year
00f1333f6cf8918e	INTEL	FSO-Oregon FBE C4 Module Process Engineer	Hillsboro, OR	ME	ENTRY_LEVEL	NA
675796e423395995	Naval Nuclear Laboratory	Mechanical Engineer	Niskayuna, NY	ME	ENTRY_LEVEL	$75,300 - $115,300 a year
849d4bc210880d85	Cimarron Software	Mechanical Engineer	Richland, WA 99354	ME	ENTRY_LEVEL	Estimated $105K - $132K a year
28aa3ffecc890d29	I.C. Thomasson Associates, Inc.	Graduate Mechanical Engineer	Tampa, FL 33607 (Tampa International Airport area)	ME	ENTRY_LEVEL	Estimated $73K - $92.4K a year
dfdabbb856fdf70d	Crown Equipment Corporation	Mechanical Engineering Co-Op Summer 2024	New Bremen, OH 45869	ME	ENTRY_LEVEL	Estimated $41.5K - $52.5K a year
65cdfba7a549cc82	SpaceX	Starshield Responsible Engineer	Redmond, WA (SE Redmond area)	ME	ENTRY_LEVEL	$95,000 - $115,000 a year
a83a5b0138438ed6	AO Smith	Product Engineer - Product Development	Lebanon, TN 37090	ME	ENTRY_LEVEL	Estimated $70.6K - $89.4K a year
e504f456fe527bc2	MacDonald-Miller Facility Solutions	Project Engineer	Pullman, WA	ME	ENTRY_LEVEL	$62,000 - $85,000 a year
de43f2ae8798be24	Quest Global	Mechanical Engineer	Freeport, IL 61032	ME	ENTRY_LEVEL	Estimated $69.7K - $88.2K a year
dc8b96ac82a44d48	Reserve Advisors LLC	Engineer (Structural, Mechanical, Civil, Architectural)	Arlington, VA 22203 (Bluemont area)	ME	ENTRY_LEVEL	$73,000 - $78,000 a year
2d0b248f5440ce98	US Naval Air Systems Command	INTERDISCIPLINARY ENGINEER	China Lake, CA	ME	ENTRY_LEVEL	$95,905 - $148,255 a year
ceb853fd7e9f1187	Commercial Metals Company	Mechanical Engineer	Cayce, SC 29033	ME	ENTRY_LEVEL	$80,000 - $100,000 a year
da3f322cd7cd556d	Cirrus Aircraft	A&E Engineer I	Phoenix, AZ	ME	ENTRY_LEVEL	Estimated $68.2K - $86.3K a year
c6571d3eccba21a3	Lockheed Martin	Field Sales Support System Engineer - Level 2	Palmdale, CA 93599	ME	ENTRY_LEVEL	NA
de110e9b416e56bc	US Veterans Health Administration	Healthcare Engineer - Project Engineer	New Orleans, LA 70119 (Tulane-Gravier area)	ME	ENTRY_LEVEL	$54,111 - $120,158 a year
862079d8300e6b7f	Day & Zimmermann	Mechanical Graduate Engineer	Glen Allen, VA 23060	ME	ENTRY_LEVEL	$60,800 - $91,200 a year
f3075e18b62c4814	JTEKT North America	Production Engineer - Machining	Morristown, TN 37814	ME	ENTRY_LEVEL	Estimated $60.5K - $76.6K a year
f87389a4b3879fbb	Avery Dennison	Process Engineer	Painesville, OH 44077	ME	ENTRY_LEVEL	Estimated $73.4K - $93K a year
6d6ef902ba3b925a	FRESENIUS	R&D Engineering Co-op-9	Lawrence, MA 01843	ME	ENTRY_LEVEL	Estimated $81.6K - $103K a year
e03151da237e70af	FRESENIUS	R&D Engineering Co-op-8	Lawrence, MA 01843	ME	ENTRY_LEVEL	Estimated $81.6K - $103K a year
faa361388e07151b	Universal Hydrogen	Principal Aero-Thermal Engineer	Mojave, CA	ME	ENTRY_LEVEL	$123,000 - $188,400 a year
b964bee53497b76f	Micross Components	Process Engineer	Manchester, NH 03103 (Manchester Airport area)	ME	ENTRY_LEVEL	Estimated $71.4K - $90.3K a year
2ba9243b145df099	University of North Texas	Postdoctoral Research Associate - Computational Thermal Engineering	Denton, TX 76203	ME	ENTRY_LEVEL	NA
0fb800d7ea870544	Precision Castparts Corp.	Manufacturing Engineer Co-Op, Fall 2024	Niskayuna, NY 12309	ME	ENTRY_LEVEL	$20.00 - $21.25 an hour
d707dea70bceb168	Gulfstream Aerospace Corporation	Manufacturing Engineer II (Service Center Tooling and Ground Support)	Savannah, GA	ME	ENTRY_LEVEL	Estimated $94.2K - $119K a year
4731238a97bf823e	WCR INC	Design Engineer	Xenia, OH	ME	ENTRY_LEVEL	$50,000 - $60,000 a year
2bb267249a4337c3	Southland Industries Inc.	Project Engineer - MEP	Kuna, ID	ME	ENTRY_LEVEL	Estimated $71.7K - $90.8K a year
91531a17a837677d	Southland Industries Inc.	Project Engineer - MEP	Kuna, ID	ME	ENTRY_LEVEL	Estimated $71.7K - $90.8K a year
70bdc83e41ef45b3	Blackstone Technology Group	Mech Sys Design & Anlys Engr 3 - 63B-Mechanical System Design	San Antonio, TX 78226 (Thompson Community area)	ME	ENTRY_LEVEL	Estimated $78K - $98.8K a year
91c1df2c79cd3ddc	MacDonald-Miller Facility Solutions	Project Engineer	Portland, OR 97230 (Argay area)	ME	ENTRY_LEVEL	$62,000 - $85,000 a year
0b9fc5fdf00637a4	Reserve Advisors LLC	Engineer (Structural, Mechanical, Civil, Architectural)	Philadelphia, PA	ME	ENTRY_LEVEL	$68,000 - $75,000 a year
c4720e82f93acccb	Epsilon Associates, Inc.	Staff Scientist/Engineer - Acoustics Group	Hybrid remote in Maynard, MA 01754	ME	ENTRY_LEVEL	NA
92e4ab39a030c964	Day & Zimmermann	Mechanical Engineer	Middletown, IA 52638	ME	ENTRY_LEVEL	$82,640 - $123,960 a year
918083edfe020be1	Florida Polytechnic University	Student Education Assistant - Mechanical Engineering	Lakeland, FL 33805	ME	ENTRY_LEVEL	$12.25 an hour
cc59af57aafe5d85	Tenneco	Performance Solutions Engineering Co-op Summer 2024	Monroe, MI 48161	ME	ENTRY_LEVEL	Estimated $45.2K - $57.2K a year
08b5264f72bef767	Tenneco	Performance Solutions Engineering Co-op Summer 2024	Monroe, MI 48161	ME	ENTRY_LEVEL	Estimated $45.2K - $57.2K a year
c59725a2ae5e3ae3	Tenneco	Performance Solutions Engineering Co-op Summer 2024	Monroe, MI 48161	ME	ENTRY_LEVEL	Estimated $45.2K - $57.2K a year
abb0c2cc929a6757	James Madison University	Mechanical Engineer Senior	Harrisonburg, VA 22801 (James Madison University: Main Campus area)	ME	ENTRY_LEVEL	$85,000 - $95,000 a year
f0c956461760dbb5	American Axle & Manufacturing	Co- Op - Mfg Engrg	Three Rivers, MI 49093	ME	ENTRY_LEVEL	Estimated $64.6K - $81.9K a year
4b78beae7e21c091	Tenneco	Performance Solutions Engineering Co-op Summer 2024	Monroe, MI 48161	ME	ENTRY_LEVEL	Estimated $45.2K - $57.2K a year
0946e0e007e8f858	Sargent & Lundy	Transmission Line Engineer -- Entry-Level	Hybrid remote in Indianapolis, IN	ME	ENTRY_LEVEL	Estimated $63.1K - $79.9K a year
26321a315a93906e	Southland Industries Inc.	Project Engineer - Energy Services Performance Contracting	Dulles, VA	ME	ENTRY_LEVEL	Estimated $72.5K - $91.9K a year
2a5f0656a1fedb21	Southland Industries Inc.	Project Engineer - Energy Services Performance Contracting	Dulles, VA	ME	ENTRY_LEVEL	Estimated $72.5K - $91.9K a year
a82ac4761940b012	Nestlé Nutrition R&D	June 2024 Nestlé R&D Process Engineering Co-Op	Fremont, MI	ME	ENTRY_LEVEL	Estimated $51.7K - $65.5K a year
77e1a8e094e25368	Mainstream Engineering	Mechanical Engineer - Thermal R&D	Rockledge, FL 32955	ME	ENTRY_LEVEL	$99,000 - $150,000 a year
6bee4a235fa64e27	WSP	Early Career Mechanical Engineer	Honolulu, HI	ME	ENTRY_LEVEL	Estimated $65.9K - $83.4K a year
0933e99bf767209b	Westinghouse Electric Co	Mechanical Engineer Co-Op Spring 2024	Cranberry Township, PA 16066	ME	ENTRY_LEVEL	Estimated $51.2K - $64.8K a year
43f6553b88aee616	Process Control Automation, Corp	Mechanical Design Engineer	Green Bay, WI 54304	ME	ENTRY_LEVEL	$65,000 - $85,000 a year
fd3844d8550a803a	JM Huber Corporation	Mechanical Engineer	Lille, ME	ME	ENTRY_LEVEL	Estimated $76.7K - $97.1K a year
13ee2a553bc0833f	Schlumberger	Mechanical Engineer - Development	Houston, TX	ME	ENTRY_LEVEL	Estimated $81.2K - $103K a year
7cb0d9466254ffac	Voxel Innovations	Mechanical Engineer	Raleigh, NC 27609 (Falls of Neuse area)	ME	ENTRY_LEVEL	$70,000 - $120,000 a year
c931078021558402	Vastek Inc.	Mechanical Engineer	Newark, NJ	ME	ENTRY_LEVEL	From $30 an hour
41cce0cd7c8a54e1	Woodex Bearing Company	Mechanical Engineer	Georgetown, ME 04548	ME	ENTRY_LEVEL	Estimated $65.5K - $83K a year
5b51688fe6daa150	AIT	Associate Mechanical Engineer	Plano, TX 75074	ME	ENTRY_LEVEL	Estimated $70K - $88.6K a year
603c9960423dbffd	WSP	Early Career Mechanical Engineer	Raleigh, NC	ME	ENTRY_LEVEL	Estimated $65.2K - $82.6K a year
74dbbf51fd968f85	Pinnacle Engineering	Entry Level Mechanical Engineer	Tallahassee, FL 32308	ME	ENTRY_LEVEL	$55,000 - $75,000 a year
678aeb58141350a0	Roush	Mechanical Engineer I	Livonia, MI 48150	ME	ENTRY_LEVEL	Estimated $68.1K - $86.2K a year
4e89b440e457d832	SMS group Inc	Mechanical Engineer	Oil City, PA 16301	ME	ENTRY_LEVEL	Estimated $71.1K - $90.1K a year
be4d058a1d438d33	Farnsworth Group	Civil or Mechanical Engineer - Entry Level	Frisco, TX 75034	ME	ENTRY_LEVEL	Estimated $60.5K - $76.6K a year
e5735b1dac666518	Neotech Solutions	Mechanical Engineer (Medical Device)	North Haven, CT 06473	ME	ENTRY_LEVEL	$50 - $55 an hour
7580ba3219572a4d	Logistic Services Int.	MECHANICAL ENGINEER I	Jacksonville, FL 32201 (Hyde Park area)	ME	ENTRY_LEVEL	Estimated $64.6K - $81.8K a year
014ed6fc9dbc3f93	QSS Corp	Aerospace Mechanical Engineer	Everett, WA 98204 (Holly area)	ME	ENTRY_LEVEL	Estimated $97.4K - $123K a year
b1e6aeb9b9a4b542	LSI, Inc.	MECHANICAL ENGINEER I	Jacksonville, FL 32201 (Hyde Park area)	ME	ENTRY_LEVEL	Estimated $67.7K - $85.8K a year
fa329770c9029bb3	Burns & McDonnell	Assistant Mechanical Engineer - 1898 & Co. Energy & Utilities Consulting (Denver)	Denver, CO	ME	ENTRY_LEVEL	$86,000 - $120,000 a year
3c793ab0e9fe2715	Agilis Engineering, Inc.	Mechanical Design Engineer	Columbia, SC 29201	ME	ENTRY_LEVEL	$68,000 - $85,000 a year
6acdb0f870b175a7	Coffman Engineers, Inc.	Entry Level HVAC Mechanical Engineer	Anchorage, AK 99501 (Downtown area)	ME	ENTRY_LEVEL	Estimated $61.3K - $77.7K a year
3552d312e86b71dd	GenSigma LLC	Mechanical Engineer	Maryland Heights, MO 63043	ME	ENTRY_LEVEL	$70,000 - $90,000 a year
9f8193f3e47663dc	Gunwerks	Revic Opto-Mechanical Design Engineer	Cody, WY 82414	ME	ENTRY_LEVEL	Estimated $72.9K - $92.4K a year
318d10983ef86468	Sumitomo Rubber USA, LLC	Mechanical Engineer	Tonawanda, NY 14150	ME	ENTRY_LEVEL	$68,000 - $105,000 a year
452726a8b07f2062	ASC Process Systems	Mechanical Engineer I	Valencia, CA 91355	ME	ENTRY_LEVEL	$75,000 - $80,000 a year
a0b0ddcc016f71cf	Aurora Storage	Mechanical Engineer -Entry Level	Aurora, IL 60506 (Southwest Aurora area)	ME	ENTRY_LEVEL	$40,000 - $55,000 a year
8803d0f1023335c8	Groe Advisors	Mechanical Engineer	Hybrid remote in Sutton, MA 01590	ME	ENTRY_LEVEL	$75,000 - $95,000 a year
1bc33a9912cfa47b	Stantec	Mechanical Designer	Lynnwood, WA 98037	ME	ENTRY_LEVEL	Estimated $58.7K - $74.3K a year
e6b1b3c7aa08e077	Trojan Battery	Engineering Mechanical Co-Op	Horsham, PA	ME	ENTRY_LEVEL	Estimated $76.9K - $97.4K a year
3f4ed1ab2cbeb406	Twin City Fan Companies, Ltd.	Design Engineer I	Brookings, SD 57006	ME	ENTRY_LEVEL	Estimated $57.7K - $73.1K a year
5ebf21ef6db002d3	Fluor Corporation	CAD Designer - Mechanical / Material Handling	Carlsbad, CA	ME	ENTRY_LEVEL	$77,500 - $139,000 a year
11dc8a8123b5579c	PACCAR	Mechanical Engineer -Routings Design	Denton, TX 76207	ME	ENTRY_LEVEL	Estimated $84.3K - $107K a year
4ee1ef261f39d500	CLEARWATER PAPER CORP	Lewiston Engineer I - Early Career Development	Lewiston, ID 83501	ME	ENTRY_LEVEL	$59,000 - $88,500 a year
641d651306fdb14e	Spectra Tech	Mechanical Design Engineer - PIPING	Greenville, SC	ME	ENTRY_LEVEL	$124,000 - $150,000 a year
f69889c293964ea1	AECOM	Entry Level Mechanical Engineer	Roanoke, VA	ME	ENTRY_LEVEL	Estimated $65.1K - $82.4K a year
f75231da63480cb9	AECOM	Mechanical Engineer	Detroit, MI	ME	ENTRY_LEVEL	$93,000 - $150,000 a year
2d8d718a33724132	Stefanini, Inc	Suspension Systems Engineer	Greensboro, NC	ME	ENTRY_LEVEL	$50 - $52 an hour
c07c9e5ab0365d3f	DLN Integrated Systems	Mechanical Systems Engineer	Byron Center, MI 49315	ME	ENTRY_LEVEL	Estimated $84.5K - $107K a year
57ee34f8a4d9d7a4	CMi	Mechanical Engineer III	Longmont, CO 80501	ME	ENTRY_LEVEL	Estimated $85.5K - $108K a year
3a00059b9b524018	Schmidt Associates	Mechanical Engineering Graduate	Indianapolis, IN 46204	ME	ENTRY_LEVEL	Estimated $65.5K - $82.9K a year
68dd3e669fb7a4a1	BAE Systems	Manufacturing Engineer I - Production Work Instructions	Anniston, AL 36207	ME	ENTRY_LEVEL	$49,050 - $83,430 a year
654eb0a4318b1a2c	NYC School Construction Authority	Associate Mechanical Engineer- Levels A & B (Associate Engineer HVAC)	Queens, NY 11101	ME	ENTRY_LEVEL	$63,788 - $89,748 a year
26361c2c33d8e88d	Teleflex	Associate R&D Engineer	Plymouth, MN 55447	ME	ENTRY_LEVEL	Estimated $67.5K - $85.4K a year
ad5ee0e9d0a37259	Oglethorpe Power Corporation	Spring 2024 Mechanical Engineer Co-op	Tucker, GA 30084	ME	ENTRY_LEVEL	Estimated $72.8K - $92.1K a year
a4519417a001b36a	LT Technology Services	Calibration Engineer	Auburn Hills, MI	ME	ENTRY_LEVEL	Estimated $77.4K - $98K a year
155874e61fdb9ce6	Diamond Foundry	Equipment Engineer	Wenatchee, WA	ME	ENTRY_LEVEL	$70,000 - $125,000 a year
e19ef55eedaa6384	Los Alamos National Laboratory	Research & Development Mechanical Engineer (R&D Engineer 2/3)	Los Alamos, NM	ME	ENTRY_LEVEL	NA
967c5a44a0018a21	General Dynamics Land Systems US	Manufacturing/Tool Engineer	Lima, OH 45804	ME	ENTRY_LEVEL	Estimated $57.7K - $73.1K a year
c2def1dc6f8d4d28	HOGGAN SCIENTIFIC LLC	Electrical/ Mechanical Engineer	Salt Lake City, UT 84104	ME	ENTRY_LEVEL	$59,000 - $65,000 a year
2284b741d546f86d	Skanska USA	Field Engineer I	Durham, NC 27703	ME	ENTRY_LEVEL	Estimated $63.6K - $80.5K a year
b69bf209f0e235b1	EOS GmbH	Field Service Engineer France - Northern Regions & Paris Area (m/f/d)	Remote	ME	ENTRY_LEVEL	Estimated $56.1K - $71K a year
a29ff0284789a3a7	MacLean-Fogg	Engineering Manufacturing Management Program	Mundelein, IL 60060	ME	ENTRY_LEVEL	Estimated $86.6K - $110K a year
c9c2b3154a17f62d	Senior Flexonics Pathway	Project Engineer - Production	New Braunfels, TX 78130	ME	ENTRY_LEVEL	Estimated $72.4K - $91.7K a year
50ea988e8b5ab639	Freudenberg-NOK General Partnership	Tooling Engineer	Manchester, NH 03103 (Manchester Airport area)	ME	ENTRY_LEVEL	Estimated $70.7K - $89.6K a year
aabbc5e86db877b9	Salas O'Brien	Mechanical Designer	Lafayette, LA 70503	ME	ENTRY_LEVEL	Estimated $65.7K - $83.2K a year
33e6f0165f3924c3	CASCO USA	Mechanical Engineer	Cleveland, OH	ME	ENTRY_LEVEL	Estimated $64.4K - $81.6K a year
3c5415a7ad9d7aae	Keystone Engineering Inc.	Mechanical Project Engineer*	Belle Chasse, LA	ME	ENTRY_LEVEL	Estimated $87.5K - $111K a year
c413873ed13fe25b	US Air National Guard Units	ENVIRONMENTAL ENGINEER (ACCELERATED HIRE)	Port Hueneme, CA	ME	ENTRY_LEVEL	$95,905 - $124,677 a year
3f1d83d9b97d0b87	Lucid Motors	Vehicle Validation Engineer, Chassis Electronics	Newark, CA 94560	ME	ENTRY_LEVEL	Estimated $103K - $130K a year
f693e2f274849e70	Atomic	Test Engineer	Miami, FL 33150 (Liberty City area)	ME	ENTRY_LEVEL	$50,000 - $75,000 a year
56793e7ac1b9e5b8	ZOLL LifeVest	Engineering Co-op - Mechanical	Pittsburgh, PA 15238	ME	ENTRY_LEVEL	Estimated $64.4K - $81.5K a year
0d6d2f3838192f01	McLaughlin Body Company	Product Engineer	Rock Island, IL 61201	ME	ENTRY_LEVEL	Estimated $59.6K - $75.5K a year
3aa46aad0d9d44b0	UC San Diego	R&D Engineer 2 or 3	San Diego, CA	ME	ENTRY_LEVEL	$59,700 - $103,100 a year
a604f1f6c22028ec	Mach Industries	Test Engineer	Austin, TX	ME	ENTRY_LEVEL	$40,000 - $120,000 a year
76926752059f0ecc	US Veterans Health Administration	Healthcare Engineer (Project Engineer)	Marion, IN 46953	ME	ENTRY_LEVEL	$56,115 - $124,779 a year
1e5df9896c95f4e0	Tensik Industries	Mechanical Engineer/Designer drafter	Hybrid remote in Kissimmee, FL 34758	ME	ENTRY_LEVEL	From $22 an hour
f7c1e00bcfec3ba2	Lockheed Martin Corporation	Electronic Manufacturing Engineer / Lufkin, TX	Lufkin, TX 75904	ME	ENTRY_LEVEL	Estimated $70.9K - $89.8K a year
b9868f8af012cc3b	Gray Mold Co., Inc.	Engineer/Designer Unigraphics (UG) - CAD Designer	Bellingham, WA 98226 (Mt. Baker area)	ME	ENTRY_LEVEL	$25 - $40 an hour
7b40770959df4f84	Lloyd's Register Group	Marine Engineer - Decarbonization	Miami, FL	ME	ENTRY_LEVEL	NA
3319455fc7df1062	Zoll Medical Corporation	Engineering Co-op - Mechanical	Pittsburgh, PA 15238	ME	ENTRY_LEVEL	Estimated $64.4K - $81.5K a year
5b58af160e729c41	Gulfstream Aerospace Corporation	Mechanical Technical Designer I - Spring 2024 Graduates - Appleton, WI	Appleton, WI	ME	ENTRY_LEVEL	Estimated $66K - $83.6K a year
0b946f5afdea1843	LTM Inc	General Engineer Journeyman	Havelock, NC	ME	ENTRY_LEVEL	Estimated $79.2K - $100K a year
472df5f0b1142ca1	Sutphen Corporation	Mechanical Design Engineer - Aerial Business Unit - Dublin, Ohio	Dublin, OH 43016	ME	ENTRY_LEVEL	Estimated $56.2K - $71.1K a year
ed652d579e373c51	Smith Seckman Reid	Mechanical EIT II	Atlanta, GA	ME	ENTRY_LEVEL	Estimated $63.6K - $80.5K a year
3174c49296d1cbf5	SRC, Inc.	Machine Learning Engineer (Entry Level)	Syracuse, NY	ME	ENTRY_LEVEL	$69,000 - $88,000 a year
605cc3fbd102bab0	Senior Flexonics Pathway	Project Engineer - Production	New Braunfels, TX 78130	ME	ENTRY_LEVEL	Estimated $67.8K - $85.8K a year
a26a3cc26f8053bb	Final Element Staffing Solutions LLC	Industrial Project Engineer	Perry, FL	ME	ENTRY_LEVEL	From $87,000 a year
1ec2fce0e9a84edd	Ford Motor Company	PVT Engineer	Dearborn, MI 48124	ME	ENTRY_LEVEL	Estimated $72.7K - $92.1K a year
dbcd8c60c0d54e94	Moxion Power	Systems Engineer, Vehicle Structures & Dynamics	Richmond, CA	ME	ENTRY_LEVEL	$130,000 - $165,000 a year
fd953997181078b3	Westinghouse Electric Co	Principal Mechanical Enginner	Hopkins, SC 29061	ME	ENTRY_LEVEL	Estimated $113K - $143K a year
f09e75db1fa704f5	Carlisle Interconnect Technologies	Product Design Engineer	Saint Augustine, FL 32092	ME	ENTRY_LEVEL	$67,000 - $75,000 a year
8cb5342e38723ecc	Collins Aerospace	Mechanical Design Engineer I - Seating (On-site)	Winston-Salem, NC 27105	ME	ENTRY_LEVEL	NA
65d5f0a5a3278b75	Circuit Breaker Sales LLC	Production Engineer	Gainesville, TX 76240	ME	ENTRY_LEVEL	From $60,000 a year
ad60b9ac94c32632	Vestal Corporation	Mechanical Designer	St. Louis, MO 63141	ME	ENTRY_LEVEL	$64,989.78 - $78,267.27 a year
87093f32b5b4026e	Burns & McDonnell	Assistant Air/Noise Specialist	Chicago, IL	ME	ENTRY_LEVEL	Estimated $58.2K - $73.7K a year
c4577b5692c8beb4	Stantec	Mechanical Designer	Denver, CO	ME	ENTRY_LEVEL	Estimated $57.3K - $72.6K a year
76ca1dbd39d554c0	COMTEC INFORMATION SYSTEMS	Project Engineer	Atlanta, GA 30303 (Downtown area)	ME	ENTRY_LEVEL	$100,000 - $120,000 a year
eac0020e78a74c48	University of Arizona	Postdoctoral Research Associate - Aerospace and Mechanical Engineering	Tucson, AZ	ME	ENTRY_LEVEL	$56,484 a year
8a5014033bbc3a75	Agilis Engineering, Inc.	Structural Analyst	Oklahoma City, OK 73135	ME	ENTRY_LEVEL	$78,000 - $130,000 a year
bdecf2c24f96d3d6	Copeland	Innovation Engineering Co-op - (Spring 2024 Semester - January Start)	Dayton, OH	ME	ENTRY_LEVEL	Estimated $76.1K - $96.3K a year
f57629e104d9a543	Hoist Material Handling	Welding Engineer	East Chicago, IN 46312	ME	ENTRY_LEVEL	Estimated $66.1K - $83.7K a year
bc867bd65bbdbad6	Alten Technology USA	Mechanical Product Validation Engineer	Michigan	ME	ENTRY_LEVEL	Estimated $73.1K - $92.5K a year
175c06d2024b1733	Comtech Systems Pvt Ltd	Project Engineer	Atlanta, GA	ME	ENTRY_LEVEL	$100,000 - $110,000 a year
d2791c9b641f50bf	Dilling Group	Mechanical Engineer	Indianapolis, IN 46268 (Park 100 area)	ME	ENTRY_LEVEL	Estimated $68.1K - $86.2K a year
787bf955e41f5c9d	Ford Motor Company	PVT Engineer	Dearborn, MI 48124	ME	ENTRY_LEVEL	Estimated $72.7K - $92.1K a year
c0809dea01bd406f	Naval Nuclear Laboratory	Materials Engineer	Niskayuna, NY	ME	ENTRY_LEVEL	$75,300 - $115,300 a year
3d350e4e4607401b	SpaceX	Satellite Mechanical Engineer (Starshield)	Redmond, WA (SE Redmond area)	ME	ENTRY_LEVEL	$95,000 - $115,000 a year
0a36dcfafb4ef5ed	WSP	Assistant Resident Engineer	Morristown, TN	ME	ENTRY_LEVEL	Estimated $57.9K - $73.3K a year
7662179d885752d5	Consolidated Metco	Process Engineer	Vancouver, WA 98661 (Columbia Way area)	ME	ENTRY_LEVEL	$80,000 - $100,000 a year
fec8b7d1f0046a2a	Advantage Metalwork & Finishing	Manufacturing Engineer	Rochester, NY 14607 (Atlantic-University area)	ME	ENTRY_LEVEL	$64,097.64 - $77,192.85 a year
